road_key,street_code,english_name,chinese_name,street_type,naming_year,naming_date,government_notice_url_en,government_notice_url_zh,segment_count
code:14370,14370,FU SHING STREET,富盛街,Secondary Road,,,,,4
code:10530,10530,FU TIN LANE,富田里,Secondary Road,,,,,4
code:13751,13751,FUI SHA WAI SOUTH ROAD,灰沙圍南路,Secondary Road,,,,,4
code:10570,10570,FUNG KAM STREET,鳳琴街,Secondary Road,1981,1981-12-18,/egazette/en/1981-gn3742.pdf,/egazette/zh/1981-gn3742.pdf,4
code:10572,10572,FUNG KWAN STREET,鳳群街,Secondary Road,1981,1981-12-18,/egazette/en/1981-gn3742.pdf,/egazette/zh/1981-gn3742.pdf,4
code:13566,13566,FUNG MAT ROAD,豐物道,Secondary Road,,,,,4
code:13713,13713,FUNG WAN ROAD,豐運路,Secondary Road,,,,,4
code:14547,14547,FUNG YING PATH,豐盈徑,Secondary Road,2024,2024-05-10,https://www.landsd.gov.hk/doc/en/street-name/egazette/2024/egn202428192696.pdf,https://www.landsd.gov.hk/doc/tc/street-name/egazette/2024/cgn202428192696.pdf,4
code:10595,10595,FUNG YUEN ROAD,鳳園路,Secondary Road,1970,1970-04-03,/egazette/en/2009-13-10-1502.pdf,/egazette/zh/2009-13-10-1502.pdf,4
code:39564,39564,GALLEN BOULEVARD,加倫大道,Secondary Road,,,,,4
code:10601,10601,GILLIES AVENUE NORTH,機利士北路,Secondary Road,,,,,4
code:13773,13773,GRANDEUR ROAD,瑰麗路,Secondary Road,,,,,4
code:10629,10629,GUILDFORD ROAD,僑福道,Secondary Road,,,,,4
code:14008,14008,HA CHUK YUEN ROAD,下竹園路,Secondary Road,,,,,4
code:10632,10632,HA HEUNG ROAD,下鄉道,Secondary Road,1926,1926-06-25,/egazette/en/1926-gn342.pdf,/egazette/zh/1926-gn342.pdf,4
code:14399,14399,HA WAN TSUEN ROAD,下灣村路,Secondary Road,2015,2015-01-02,/egazette/en/2015-19-1-166.pdf,/egazette/zh/2015-19-1-166.pdf,4
code:10637,10637,HAIPHONG ROAD,海防道,Secondary Road,1909,1909-03-19,/egazette/en/1909-gn184.pdf,/egazette/zh/1909-gn184.pdf,4
code:13769,13769,HANG FAI STREET,恆輝街,Secondary Road,,,,,4
code:10648,10648,HANG HONG STREET,恆康街,Main Road,,,,,4
code:10654,10654,HANG TAU ROAD,坑頭路,Secondary Road,1977,1977-05-10,/egazette/en/1977-gn1134.pdf,/egazette/zh/1977-gn1134.pdf,4
code:10656,10656,HANKOW ROAD,漢口道,Secondary Road,1909,1909-03-19,/egazette/en/1909-gn184.pdf,/egazette/zh/1909-gn184.pdf,4
code:10665,10665,HART AVENUE,赫德道,Secondary Road,1909,1909-05-28,/egazette/en/1909-gn323.pdf,/egazette/zh/1909-gn323.pdf,4
code:10680,10680,HEALTHY STREET EAST,健康東街,Secondary Road,1958,1958-09-12,/egazette/en/1958-gn1260.pdf,/egazette/zh/1958-gn1260.pdf,4
code:10687,10687,HENDERSON ROAD,軒德蓀道,Secondary Road,1951,1951-07-20,/egazette/en/1951-gn754.pdf,/egazette/zh/1951-gn754.pdf,4
code:10688,10688,HENG LAM STREET,杏林街,Secondary Road,,,,,4
code:10691,10691,HEUNG CHE STREET,香車街,Secondary Road,,,,,4
code:14533,14533,HEUNG LIN ROAD,香蓮路,Secondary Road,2023,2023-02-17,/egazette/en/2023-27-7-1075.pdf,/egazette/zh/2023-27-7-1075.pdf,4
code:39541,39541,HILLSIDE AVENUE,翠巒大道,Secondary Road,,,,,4
code:13517,13517,HING KWAI STREET,興貴街,Secondary Road,1992,1992-05-29,/egazette/en/2020-24-43-6117.pdf,/egazette/zh/2020-24-43-6117.pdf,4
code:13111,13111,HING NING ROAD,興寧路,Secondary Road,,,,,4
code:10738,10738,HIP WO LANE,協和里,Secondary Road,1956,1956-10-12,/egazette/en/1956-gn1306.pdf,/egazette/zh/1956-gn1306.pdf,4
code:39414,39414,HO KING TOI,好景台,Track,,,,,4
code:10760,10760,HO TIN STREET,河田街,Secondary Road,1977,1977-05-20,/egazette/en/1977-gn1189.pdf,/egazette/zh/1977-gn1189.pdf,4
code:12955,12955,HO WONG STREET,河旺街,Secondary Road,,,,,4
code:10771,10771,HOI HA ROAD,海下路,Secondary Road,1980,1980-12-19,/egazette/en/1980-gn4050.pdf,,4
code:14190,14190,HOI LAI STREET,海麗街,Secondary Road,,,,,4
code:14484,14484,HOI SHA PATH,海沙徑,Secondary Road,2019,2019-10-25,https://www.landsd.gov.hk/doc/en/street-name/egazette/2019/egn201923436636.pdf,https://www.landsd.gov.hk/doc/tc/street-name/egazette/2019/cgn201923436636.pdf,4
code:13514,13514,HOI WING ROAD,海榮路,Secondary Road,,,,,4
code:12989,12989,HOI WONG ROAD,海皇路,Secondary Road,,,,,4
code:10787,10787,HOI YU STREET,海裕街,Secondary Road,1984,1984-11-30,/egazette/en/1984-gn3529.pdf,/egazette/zh/1984-gn3529.pdf,4
code:13545,13545,HONG FAI ROAD,康輝路,Secondary Road,,,,,4
code:10831,10831,HONG MAN STREET,康民街,Secondary Road,,,,,4
code:10834,10834,HONG ON STREET,康安街,Secondary Road,,,,,4
code:10871,10871,HUNG MUI AVENUE,紅梅路,Secondary Road,,,,,4
code:14114,14114,HUNG NGA ROAD,洪雅路,Secondary Road,,,,,4
code:13629,13629,HUNG TAI ROAD,洪堤路,Secondary Road,,,,,4
code:10880,10880,ICE HOUSE STREET,雪廠街,Secondary Road,,,,,4
code:10898,10898,JERVOIS STREET,蘇杭街,Secondary Road,,,/egazette/en/1978-gn1459.pdf,,4
code:39007,39007,KAI TAK TUNNEL,啟德隧道,Tunnel,,,,,4
code:10946,10946,KAI YUEN STREET,繼園街,Secondary Road,,,,,4
code:14082,14082,KAM CHUI ROAD,金翠路,Secondary Road,,,,,4
code:10951,10951,KAM CHUK LANE,金竹里,Secondary Road,,,,,4
code:14418,14418,KAM KONG ROAD,錦江路,Secondary Road,2017,2017-01-20,https://www.landsd.gov.hk/doc/en/street-name/egazette/2017/egn20172103330.pdf,https://www.landsd.gov.hk/doc/tc/street-name/egazette/2017/cgn20172103330.pdf,4
code:14209,14209,KAM TIN BYPASS,錦田繞道,Main Road,2004,2004-12-31,/egazette/en/2004-08-53-8428.pdf,/egazette/zh/2004-08-53-8428.pdf,4
code:14560,14560,KAM TUNG STREET,錦東街,Secondary Road,2025,2025-07-25,/egazette/en/2025-29-30-4611.pdf,/egazette/zh/2025-29-30-4611.pdf,4
code:10963,10963,KAM WA STREET,金華街,Secondary Road,,,,,4
code:13617,13617,KAM YING ROAD,錦英路,Secondary Road,,,,,4
code:13065,13065,KAP PIN LONG LOWER LANE,甲邊朗下里,Secondary Road,,,,,4
code:13064,13064,KAP PIN LONG MIDDLE LANE,甲邊朗中里,Secondary Road,,,,,4
code:39473,39473,KENSINGTON PATH,肯辛頓徑,Secondary Road,,,,,4
code:10984,10984,KENT ROAD,根德道,Secondary Road,1929,1929-08-23,/egazette/en/1929-gn427.pdf,/egazette/zh/1929-gn427.pdf,4
code:11006,11006,KIN LUNG STREET,建隆街,Secondary Road,1977,1977-05-20,/egazette/en/1977-gn1189.pdf,/egazette/zh/1977-gn1189.pdf,4
code:12972,12972,KIN SHING LANE,建盛里,Secondary Road,,,,,4
code:11013,11013,KIN TAK STREET,建德街,Secondary Road,1984,1984-05-18,/egazette/en/1984-gn1452.pdf,/egazette/zh/1984-gn1452.pdf,4
code:11023,11023,KING FUNG PATH,景峰徑,Secondary Road,,,,,4
code:11026,11026,KING LAM STREET,瓊林街,Secondary Road,1959,1959-10-16,/egazette/en/1959-gn1411.pdf,/egazette/zh/1959-gn1411.pdf,4
code:11032,11032,KING TUNG STREET,瓊東街,Secondary Road,1984,1984-06-29,/egazette/en/1984-gn1901.pdf,/egazette/zh/1984-gn1901.pdf,4
code:14158,14158,KIU CHEONG ROAD,橋昌路,Secondary Road,,,,,4
code:13891,13891,KIU FAT STREET,橋發街,Secondary Road,,,,,4
code:11045,11045,KIU TAU ROAD,橋頭路,Secondary Road,,,,,4
code:11051,11051,KO FAI ROAD,高輝道,Secondary Road,,,,,4
code:11055,11055,KO SHING STREET,高陞街,Secondary Road,,,,,4
code:11057,11057,KOM TSUN STREET,甘泉街,Secondary Road,1935,1935-05-03,/egazette/en/1935-gn351.pdf,/egazette/zh/1935-gn351.pdf,4
code:14487,14487,KONG PO ROAD,江埔路,Secondary Road,2020,2020-04-03,/egazette/en/2020-24-14-1669.pdf,/egazette/zh/2020-24-14-1669.pdf,4
code:11059,11059,KONG PUI STREET,崗背街,Secondary Road,1984,1984-01-27,/egazette/en/1984-gn285.pdf,/egazette/zh/1984-gn285.pdf,4
code:11075,11075,KUT SHING STREET,吉勝街,Secondary Road,,,,,4
code:11104,11104,KWAI WING ROAD,葵榮路,Secondary Road,,,,,4
code:11120,11120,KWONG FAI CIRCUIT,光輝圍,Secondary Road,1975,1975-09-19,/egazette/en/1975-gn2061.pdf,,4
code:11129,11129,KWONG LEE ROAD,廣利道,Secondary Road,1934,1934-02-09,/egazette/en/1934-gn91.pdf,/egazette/zh/1934-gn91.pdf,4
code:11134,11134,KWONG WANG STREET,廣宏街,Secondary Road,1984,1984-05-18,/egazette/en/1984-gn1451.pdf,/egazette/zh/1984-gn1451.pdf,4
code:11144,11144,KWUN YAM WAN ROAD,觀音灣路,Track,,,,,4
code:11151,11151,LAI CHO ROAD,麗祖路,Secondary Road,1977,1977-11-25,/egazette/en/1977-gn2860.pdf,/egazette/zh/1977-gn2860.pdf,4
code:11168,11168,LAI YIP STREET,勵業街,Secondary Road,1957,1957-02-22,/egazette/en/1957-gn264.pdf,/egazette/zh/1957-gn264.pdf,4
code:14295,14295,LAM HI ROAD,欖喜路,Secondary Road,,,,,4
code:11187,11187,LANCASHIRE ROAD,蘭開夏道,Secondary Road,1939,1939-04-28,/egazette/en/1939-gn341.pdf,/egazette/zh/1939-gn341.pdf,4
code:11190,11190,LARCH STREET,洋松街,Secondary Road,1927,1927-11-25,/egazette/en/1927-gn699.pdf,/egazette/zh/1927-gn699.pdf,4
code:12982,12982,LEUNG WAN STREET,良運街,Secondary Road,,,,,4
code:39546,39546,LIBRARY BOULEVARD,圖書館道,Secondary Road,,,,,4
code:13854,13854,LING SHAN ROAD,靈山路,Secondary Road,,,,,4
code:13179,13179,LO PING ROAD,露屏路,Secondary Road,,,,,4
code:11261,11261,LOK MAN ROAD,樂民道,Secondary Road,,,,,4
code:11265,11265,LOK SHUN PATH,樂信徑,Secondary Road,1984,1984-06-15,/egazette/en/1984-gn1737.pdf,/egazette/zh/1984-gn1737.pdf,4
code:11270,11270,LOK WO SHA LANE,落禾沙里,Secondary Road,,,,,4
code:11281,11281,LOTUS ROAD,紅荷路,Secondary Road,1984,1984-08-31,/egazette/en/1984-gn2609.pdf,/egazette/zh/1984-gn2609.pdf,4
code:39587,39587,LOWER ROLISON ROAD,下羅禮信道,Secondary Road,,,,,4
code:11291,11291,LUEN ON STREET,聯安街,Secondary Road,1957,1957-02-22,/egazette/en/1957-gn264.pdf,/egazette/zh/1957-gn264.pdf,4
code:11302,11302,LUK LAU AVENUE,綠柳路,Secondary Road,,,,,4
code:14070,14070,LUNG HONG STREET,龍康街,Secondary Road,2001,2001-09-21,/egazette/en/2010-14-46-7264.pdf,/egazette/zh/2010-14-46-7264.pdf,4
code:13503,13503,LUNG YIU STREET,龍耀街,Secondary Road,,,,,4
code:11339,11339,MA HANG CHUNG ROAD,馬坑涌道,Secondary Road,1926,1926-04-16,/egazette/en/1926-gn202.pdf,/egazette/zh/1926-gn202.pdf,4
code:11344,11344,MA MIU ROAD,媽廟路,Secondary Road,1977,1977-12-02,/egazette/en/1977-gn2944.pdf,/egazette/zh/1977-gn2944.pdf,4
code:14262,14262,MA ON SHAN TSUEN ROAD,馬鞍山村路,Secondary Road,,,,,4
code:14542,14542,MA TAK ROAD,馬得路,Secondary Road,2024,2024-03-01,/egazette/en/2024-28-9-1176.pdf,/egazette/zh/2024-28-9-1176.pdf,4
code:14261,14261,MAI PO ROAD,米埔路,Secondary Road,,,,,4
code:11368,11368,MAN FUK ROAD,文福道,Secondary Road,,,,,4
code:11377,11377,MAN MING LANE,文明里,Secondary Road,,,,,4
code:11382,11382,MAN SING STREET,文成街,Secondary Road,,,,,4
code:14352,14352,MAU PO ROAD,茅莆路,Secondary Road,,,,,4
code:11418,11418,MEI WO CIRCUIT,美禾圍,Secondary Road,1984,1984-01-27,/egazette/en/1984-gn285.pdf,/egazette/zh/1984-gn285.pdf,4
code:11428,11428,MIN FONG STREET,麵房街,Secondary Road,1981,1981-06-12,/egazette/en/1981-gn1685.pdf,/egazette/zh/1981-gn1685.pdf,4
code:11448,11448,MO YING ROAD,武英路,Secondary Road,,,,,4
code:11452,11452,MODY SQUARE,麼地廣場,Secondary Road,,,,,4
code:11470,11470,MOUNT CAMERON ROAD,金馬麟山道,Secondary Road,1926,1926-01-29,/egazette/en/1926-gn46.pdf,/egazette/zh/1926-gn46.pdf,4
code:11479,11479,MUI SHU HANG ROAD,梅樹坑路,Secondary Road,,,,,4
code:14359,14359,MUK CHUI STREET,沐翠街,Secondary Road,2012,2012-09-28,/egazette/en/2012-16-39-6493.pdf,/egazette/zh/2012-16-39-6493.pdf,4
code:11488,11488,NAM FUNG ROAD,南風道,Secondary Road,,,,,4
code:13033,13033,NAM WAI ROAD,南圍路,Secondary Road,,,,,4
code:14224,14224,"NEW PRAYA, KENNEDY TOWN",堅彌地城新海旁,Secondary Road,,,,,4
code:11515,11515,NGA CHUK STREET,雅竹街,Secondary Road,,,,,4
code:11529,11529,NGAU CHI WAN STREET,牛池灣街,Secondary Road,1979,1979-11-09,/egazette/en/1979-gn2899.pdf,,4
code:14305,14305,NGAU KWU LENG PATH,牛牯嶺徑,Secondary Road,,,,,4
code:13841,13841,NGONG WAN ROAD,昂運路,Secondary Road,,,,,4
code:11546,11546,NING WAH STREET,寧華街,Secondary Road,,,,,4
code:13802,13802,NORTH PERIMETER ROAD,北環路,Secondary Road,,,,,4
code:39529,39529,NORTH SEAFRONT ROAD,北海傍路,Secondary Road,,,,,4
code:11554,11554,NORTHCOTE CLOSE,羅富國徑,Secondary Road,,,,,4
code:39512,39512,NORTHERN ROAD EAST,,Secondary Road,,,,,4
code:39513,39513,NORTHERN ROAD WEST,北路西段,Secondary Road,,,,,4
code:11555,11555,NORTHUMBERLAND AVENUE,諾森伯倫路,Secondary Road,,,,,4
code:11558,11558,OAK STREET,橡樹街,Secondary Road,,,,,4
code:13509,13509,OI TAK LANE,愛德里,Secondary Road,,,,,4
code:11566,11566,OIL STREET,油街,Secondary Road,1931,1931-05-15,/egazette/en/1931-gn300.pdf,/egazette/zh/1931-gn300.pdf,4
code:11574,11574,ON CHIT STREET,安捷街,Secondary Road,,,,,4
code:14409,14409,ON CHUI STREET,安翠街,Secondary Road,2015,2015-08-28,/egazette/en/2015-19-35-6516.pdf,/egazette/zh/2015-19-35-6516.pdf,4
code:13701,13701,ON HING LANE,安興里,Secondary Road,,,,,4
code:14507,14507,ON KIN ROAD,安健道,Secondary Road,2021,2021-05-28,/egazette/en/2021-25-21-3262.pdf,/egazette/zh/2021-25-21-3262.pdf,4
code:11586,11586,ON LAI STREET,安麗街,Secondary Road,1984,1984-09-07,/egazette/en/1984-gn2660.pdf,/egazette/zh/1984-gn2660.pdf,4
code:11616,11616,ON YIP STREET,安業街,Secondary Road,1974,1974-05-31,/egazette/en/1974-gn1380.pdf,/egazette/zh/1974-gn1380.pdf,4
code:11631,11631,PAK KUNG STREET,北拱街,Secondary Road,1926,1926-06-25,/egazette/en/1926-gn342.pdf,/egazette/zh/1926-gn342.pdf,4
code:11646,11646,PAK SHING STREET,北盛街,Secondary Road,1930,1930-05-02,/egazette/en/1930-gn262.pdf,/egazette/zh/1930-gn262.pdf,4
code:11647,11647,PAK TAI STREET,北帝街,Secondary Road,1926,1926-04-16,/egazette/en/1926-gn202.pdf,/egazette/zh/1926-gn202.pdf,4
code:11648,11648,PAK TAK STREET,百得街,Secondary Road,1981,1981-11-13,/egazette/en/1981-gn3369.pdf,/egazette/zh/1981-gn3369.pdf,4
code:13100,13100,PAN LONG WAN ROAD,檳榔灣路,Secondary Road,,,,,4
code:39542,39542,PARK AVENUE,園林大道,Secondary Road,,,,,4
code:11658,11658,PARK ROAD,柏道,Main Road,1904,1904-01-29,/egazette/en/1904-gn59.pdf,/egazette/zh/1904-gn59.pdf,4
code:11700,11700,PING CHONG ROAD,冰廠路,Track,,,,,4
code:13558,13558,PING YEUNG LANE,屏楊里,Secondary Road,,,,,4
code:13661,13661,PLAZA LANE,廣場徑,Secondary Road,,,,,4
code:11734,11734,PO HING FONG,普慶坊,Track,,,,,4
code:11750,11750,PO SHAN ROAD,寶珊道,Secondary Road,1928,1928-07-06,/egazette/en/1928-gn386.pdf,/egazette/zh/1928-gn386.pdf,4
code:13680,13680,PO WING ROAD,保榮路,Secondary Road,,,,,4
code:14089,14089,PO YAP ROAD,寶邑路,Secondary Road,,,,,4
code:39371,39371,POND CRESCENT,池旁路,Secondary Road,,,,,4
code:11780,11780,POUND LANE,磅巷,Track,,,,,4
code:11785,11785,"PRAYA, KENNEDY TOWN",堅彌地城海旁,Secondary Road,,,,,4
code:14312,14312,QUEEN ELIZABETH HOSPITAL ROAD,伊利沙伯醫院路,Secondary Road,2008,2008-10-10,/egazette/en/2008-12-41-7003.pdf,/egazette/zh/2008-12-41-7003.pdf,4
code:11823,11823,ROSE WOOD ROAD,紫檀路,Secondary Road,1984,1984-08-31,/egazette/en/1984-gn2609.pdf,/egazette/zh/1984-gn2609.pdf,4
code:11827,11827,RUMSEY STREET,林士街,Secondary Road,1905,1905-05-12,/egazette/en/1905-gn286.pdf,/egazette/zh/1905-gn286.pdf,4
code:11829,11829,RUTLAND QUADRANT,律倫街,Secondary Road,1929,1929-08-23,/egazette/en/1929-gn427.pdf,/egazette/zh/1929-gn427.pdf,4
code:14056,14056,SAI CHUEN ROAD,西邨路,Secondary Road,,,,,4
code:11842,11842,SAI KUNG TAI STREET,西貢大街,Track,1976,1976-11-05,/egazette/en/1976-gn2462.pdf,,4
code:11865,11865,SAI YU STREET,西裕街,Secondary Road,1981,1981-12-18,/egazette/en/1981-gn3742.pdf,/egazette/zh/1981-gn3742.pdf,4
code:11884,11884,SAN HA STREET,新廈街,Secondary Road,1977,1977-04-15,/egazette/en/1977-gn858.pdf,/egazette/zh/1977-gn858.pdf,4
code:11885,11885,SAN HI TSUEN STREET,新起村街,Secondary Road,,,,,4
code:11886,11886,SAN HING BACK STREET,新興後街,Track,,,,,4
code:14186,14186,SAN HING PRAYA STREET,新興海傍街,Track,,,,,4
code:11903,11903,SAN PAK SHE STREET,新北社街,Track,,,,,4
code:11904,11904,SAN PING CIRCUIT,新平街,Secondary Road,1975,1975-08-01,/egazette/en/1975-gn1693.pdf,,4
code:13548,13548,SAN TAT LANE,新達里,Secondary Road,,,,,4
code:11911,11911,SAN TIN INTERCHANGE,新田交匯處,Main Road,,,,,4
code:11921,11921,SANDY BAY ROAD,大口環道,Secondary Road,,,,,4
code:11925,11925,SAU FU STREET,壽富街,Secondary Road,1977,1977-12-02,/egazette/en/1977-gn2944.pdf,/egazette/zh/1977-gn2944.pdf,4
code:39503,39503,SEA BANK ROAD,海旁路,Secondary Road,,,,,4
code:39510,39510,SEA BANK ROAD EAST,,Secondary Road,,,,,4
code:11947,11947,SECOND STREET,第二街,Secondary Road,,,,,4
code:11952,11952,SEYMOUR ROAD,西摩道,Secondary Road,,,,,4
code:11975,11975,SHAM WAT ROAD,深屈道,Secondary Road,,,,,4
code:11988,11988,SHARP STREET WEST,霎西街,Secondary Road,,,,,4
code:13863,13863,SHE SHAN ROAD,社山路,Secondary Road,,,,,4
code:11997,11997,SHEK KU STREET,石鼓街,Secondary Road,,,,,4
code:12000,12000,SHEK LI STREET,石梨街,Secondary Road,,,,,4
code:12008,12008,SHEK ON STREET,石安街,Secondary Road,,,,,4
code:12014,12014,SHEK TAU STREET,石頭街,Secondary Road,,,,,4
code:12018,12018,SHEK YAM ROAD,石蔭路,Secondary Road,,,,,4
code:13903,13903,SHEUNG KWAI CHUNG TSUEN ROAD,上葵涌村路,Secondary Road,,,,,4
code:12034,12034,SHEUNG LOK STREET,常樂街,Secondary Road,,,,,4
code:12066,12066,SHIU FAI TERRACE,肇輝臺,Secondary Road,,,,,4
code:12072,12072,SHOUSON HILL ROAD WEST,壽臣山道西,Secondary Road,1940,1940-04-26,/egazette/en/1940-gn479.pdf,/egazette/zh/1940-gn479.pdf,4
code:12074,12074,SHU KUK STREET,書局街,Secondary Road,1937,1937-09-24,/egazette/en/1937-gn682.pdf,/egazette/zh/1937-gn682.pdf,4
code:12076,12076,SHUI CHONG STREET,水廠街,Secondary Road,,,,,4
code:14321,14321,SHUI FU ROAD,水庫路,Secondary Road,2009,2009-09-18,/egazette/en/2009-13-38-5906.pdf,/egazette/zh/2009-13-38-5906.pdf,4
code:12081,12081,SHUI WO STREET,瑞和街,Secondary Road,,,,,4
code:12084,12084,SHUN CHI STREET,順緻街,Secondary Road,1979,1979-04-20,/egazette/en/1979-gn1002.pdf,,4
code:12099,12099,SHUNG KING STREET,船景街,Secondary Road,,,,,4
code:13513,13513,SIU HING LANE,兆興里,Secondary Road,,,,,4
code:13973,13973,SIU LAM TSUEN ROAD,小欖村路,Secondary Road,,,,,4
code:12157,12157,STAR STREET,星街,Secondary Road,,,,,4
code:12166,12166,SUFFOLK ROAD,沙福道,Secondary Road,1929,1929-08-23,/egazette/en/1929-gn427.pdf,/egazette/zh/1929-gn427.pdf,4
code:12203,12203,TA CHUEN PING STREET,打磚坪街,Secondary Road,,,,,4
code:12217,12217,TAI HANG SAI STREET,大坑西街,Secondary Road,1960,1960-12-16,/egazette/en/1960-gn1932.pdf,,4
code:13667,13667,TAI KEI LENG ROAD,大旗嶺路,Secondary Road,,,,,4
code:13776,13776,TAI MEI TUK ROAD,大美督路,Secondary Road,,,,,4
code:12242,12242,TAI O MARKET STREET,大澳街市街,Track,1983,1983-12-02,/egazette/en/1983-gn3792.pdf,/egazette/zh/1983-gn3792.pdf,4
code:12257,12257,TAI PO ROAD - PIPER'S HILL,大埔公路　－　琵琶山段,Main Road,,,,,4
code:13413,13413,TAI SAN BACK STREET,大新後街,Track,2011,2011-10-14,/egazette/en/2011-15-41-6773.pdf,/egazette/zh/2011-15-41-6773.pdf,4
code:14163,14163,TAI SHUI HANG NORTH STREET,大水坑北街,Secondary Road,,,,,4
code:14162,14162,TAI SHUI HANG SOUTH STREET,大水坑南街,Secondary Road,,,,,4
code:13012,13012,TAI WAN TAU ROAD,大環頭路,Secondary Road,,,,,4
code:12294,12294,TAI YIP STREET,大業街,Secondary Road,1976,1976-01-16,/egazette/en/1976-gn141.pdf,,4
code:12321,12321,TAK WING STREET,得榮街,Secondary Road,1981,1981-11-13,/egazette/en/1981-gn3369.pdf,/egazette/zh/1981-gn3369.pdf,4
code:13130,13130,TAM KON CHAU ROAD,担竿洲路,Secondary Road,,,,,4
code:12330,12330,TAM KUNG ROAD,譚公道,Secondary Road,1926,1926-04-16,/egazette/en/1926-gn202.pdf,/egazette/zh/1926-gn202.pdf,4
code:13049,13049,TAM KUNG TEMPLE ROAD,譚公廟道,Secondary Road,,,,,4
code:14448,14448,TAN LAI STREET,丹荔街,Secondary Road,2017,2017-04-07,https://www.landsd.gov.hk/doc/en/street-name/egazette/2017/egn201721141920.pdf,https://www.landsd.gov.hk/doc/tc/street-name/egazette/2017/cgn201721141920.pdf,4
code:13039,13039,TAN SHAN ROAD,炭山路,Secondary Road,,,,,4
code:14519,14519,THIRD SKY STREET,航天城第三街,Secondary Road,2021,2021-09-24,/egazette/en/2021-25-38-6003.pdf,/egazette/zh/2021-25-38-6003.pdf,4
code:14060,14060,TIM FUK ROAD,添福道,Secondary Road,,,,,4
code:13628,13628,TIN CHAU ROAD,田洲路,Secondary Road,,,,,4
code:12360,12360,TIN HAU ROAD,天后路,Secondary Road,1975,1975-08-01,/egazette/en/1975-gn1693.pdf,,4
code:12367,12367,TIN WAN HILL ROAD,田灣山道,Secondary Road,1980,1980-02-15,/egazette/en/1980-gn514.pdf,,4
code:14525,14525,TIN WO ROAD,田禾路,Secondary Road,2022,2022-10-07,/egazette/en/2022-26-40-5717.pdf,/egazette/zh/2022-26-40-5717.pdf,4
code:12371,12371,TING FU STREET,定富街,Secondary Road,,,,,4
code:12376,12376,TING ON STREET,定安街,Secondary Road,,,,,4
code:12964,12964,TING TAI ROAD,汀太路,Main Road,,,,,4
code:12993,12993,TONG HANG ROAD,塘亨路,Secondary Road,1990,1990-11-30,/egazette/en/2020-24-43-6117.pdf,/egazette/zh/2020-24-43-6117.pdf,4
code:13871,13871,TONG MING STREET,唐明街,Secondary Road,,,,,4
code:12391,12391,TONG SHUI ROAD,糖水道,Secondary Road,1933,1933-07-28,/egazette/en/1933-gn511.pdf,/egazette/zh/1933-gn511.pdf,4
code:13872,13872,TONG TAK STREET,唐德街,Secondary Road,,,,,4
code:13894,13894,TONKIN STREET WEST,東京街西,Secondary Road,,,,,4
code:12396,12396,TOWN PARK ROAD NORTH,公園北路,Secondary Road,,,,,4
code:12431,12431,TSING LUNG ROAD,青龍路,Secondary Road,1984,1984-11-30,/egazette/en/1984-gn3530.pdf,/egazette/zh/1984-gn3530.pdf,4
code:12439,12439,TSING SUM STREET,清心街,Secondary Road,,,,,4
